mouse_cns_E14_rep1	mouse_cns_E14_rep2	mouse_cns_E18_rep1	mouse_cns_E18_rep2
ENSMUSG00000051180	0.0	0.0	0.0	0.0
ENSMUSG00000051182	0.0	0.0	0.0	0.0
ENSMUSG00000051184	5.0	2.0	1.0	1.0
ENSMUSG00000051185	7.0	11.0	5.0	12.0
ENSMUSG00000051190	0.0	0.0	0.0	0.0
ENSMUSG00000051192	0.0	0.0	0.0	0.0
ENSMUSG00000051198	0.0	0.0	0.0	0.0
ENSMUSG00000051200	0.0	0.0	0.0	0.0
ENSMUSG00000051207	0.0	0.0	0.0	0.0
ENSMUSG00000051209	0.0	0.0	0.0	0.0
ENSMUSG00000051212	0.0	0.0	1.0	1.0
ENSMUSG00000051219	0.0	0.0	0.0	0.0
ENSMUSG00000051220	2.0	10.0	2.0	2.0
ENSMUSG00000051223	126.0	140.0	106.0	180.0
ENSMUSG00000051224	4.0	3.0	4.0	0.0
ENSMUSG00000051225	0.0	0.0	1.0	0.0
ENSMUSG00000051226	0.0	1.0	0.0	2.0
ENSMUSG00000051228	0.0	0.0	0.0	1.0
ENSMUSG00000051232	21.0	31.0	11.0	25.0
ENSMUSG00000051234	52.0	71.0	47.0	69.0
ENSMUSG00000051235	4.0	7.0	1.0	1.0
ENSMUSG00000051236	5.0	3.0	1.0	6.0
ENSMUSG00000051237	0.0	0.0	0.0	0.0
ENSMUSG00000051238	2.0	7.0	2.0	4.0
ENSMUSG00000051242	3.0	3.0	13.0	8.0
ENSMUSG00000051243	209.0	393.0	262.0	278.0
ENSMUSG00000051246	1.0	1.0	2.0	3.0
ENSMUSG00000051251	8.0	18.0	1.0	2.0
ENSMUSG00000051255	2.0	2.0	0.0	1.0
ENSMUSG00000051256	11.0	32.0	22.0	23.0
ENSMUSG00000051257	0.0	0.0	0.0	0.0
ENSMUSG00000051258	0.0	0.0	0.0	0.0
ENSMUSG00000051262	0.0	0.0	0.0	0.0
ENSMUSG00000051276	0.0	0.0	0.0	0.0
ENSMUSG00000051278	10.0	16.0	6.0	9.0
ENSMUSG00000051279	0.0	0.0	0.0	0.0
ENSMUSG00000051285	23.0	50.0	28.0	56.0
ENSMUSG00000051295	1.0	8.0	2.0	2.0
ENSMUSG00000051297	1.0	0.0	0.0	0.0
ENSMUSG00000051306	22.0	25.0	11.0	31.0
ENSMUSG00000051313	0.0	0.0	0.0	0.0
ENSMUSG00000051314	0.0	1.0	0.0	0.0
ENSMUSG00000051316	8.0	15.0	5.0	6.0
ENSMUSG00000051319	7.0	11.0	16.0	14.0
ENSMUSG00000051323	21.0	39.0	34.0	60.0
ENSMUSG00000051329	19.0	27.0	17.0	20.0
ENSMUSG00000051331	21.0	26.0	24.0	32.0
ENSMUSG00000051335	10.0	12.0	19.0	23.0
ENSMUSG00000051339	7.0	15.0	15.0	13.0
ENSMUSG00000051340	0.0	0.0	0.0	0.0
ENSMUSG00000051341	1.0	2.0	0.0	4.0
ENSMUSG00000051343	25.0	26.0	25.0	27.0
ENSMUSG00000051344	14.0	17.0	2.0	10.0
ENSMUSG00000051346	3.0	7.0	4.0	10.0
ENSMUSG00000051351	61.0	66.0	63.0	69.0
ENSMUSG00000051354	0.0	0.0	3.0	1.0
ENSMUSG00000051355	15.0	28.47	17.79	19.34
ENSMUSG00000051359	34.0	29.0	69.0	130.0
ENSMUSG00000051361	0.0	0.0	0.0	0.0
ENSMUSG00000051362	0.0	0.0	0.0	0.0
ENSMUSG00000051367	14.0	1.0	0.0	2.0
ENSMUSG00000051368	0.0	0.0	0.0	0.0
ENSMUSG00000051373	7.0	3.0	9.0	16.0
ENSMUSG00000051375	14.0	15.0	27.0	24.0
ENSMUSG00000051378	15.0	24.0	0.0	5.0
ENSMUSG00000051379	10.52	17.0	9.0	11.0
ENSMUSG00000051390	19.0	28.0	13.0	20.0
ENSMUSG00000051391	276.0	301.0	387.0	511.0
ENSMUSG00000051392	0.0	0.0	0.0	0.0
ENSMUSG00000051396	34.29	52.16	21.48	36.89
ENSMUSG00000051397	1.0	0.0	1.0	1.0
ENSMUSG00000051401	0.0	0.0	0.0	2.0
ENSMUSG00000051403	61.0	99.0	60.0	91.0
ENSMUSG00000051413	19.0	20.0	9.0	9.0
ENSMUSG00000051414	0.0	0.0	0.0	0.0
ENSMUSG00000051424	0.0	0.0	0.0	0.0
ENSMUSG00000051427	23.0	24.0	15.0	26.0
ENSMUSG00000051428	0.0	1.0	0.0	0.0
ENSMUSG00000051431	0.0	0.0	0.0	0.0
ENSMUSG00000051435	1.0	2.0	1.0	1.0
ENSMUSG00000051437	0.0	0.0	0.0	0.0
ENSMUSG00000051439	3.0	2.0	1.0	0.0
ENSMUSG00000051444	0.0	1.0	3.0	2.0
ENSMUSG00000051451	99.0	125.0	81.0	89.0
ENSMUSG00000051452	0.0	0.0	0.0	0.0
ENSMUSG00000051455	1.0	0.0	0.0	0.0
ENSMUSG00000051456	0.0	0.0	1.0	1.0
ENSMUSG00000051457	0.0	1.0	1.0	0.0
ENSMUSG00000051469	18.0	21.0	14.0	25.0
ENSMUSG00000051480	1.0	0.0	1.0	0.0
ENSMUSG00000051481	0.0	0.0	0.0	0.0
ENSMUSG00000051483	46.0	66.0	40.0	63.0
ENSMUSG00000051486	2.0	1.0	2.0	4.0
ENSMUSG00000051490	0.0	0.0	0.0	0.0
ENSMUSG00000051493	0.0	0.0	0.0	0.0
ENSMUSG00000051495	49.0	52.0	30.0	66.0
ENSMUSG00000051497	0.0	0.0	1.0	4.0
ENSMUSG00000051498	0.0	0.0	0.0	0.0
ENSMUSG00000051499	5.0	4.0	5.0	7.0
ENSMUSG00000051502	4.0	4.0	3.0	4.0
ENSMUSG00000051503	0.0	0.0	0.0	0.0
ENSMUSG00000051504	1.0	0.0	1.0	1.0
ENSMUSG00000051506	1.0	0.0	1.0	0.0
ENSMUSG00000051509	0.0	0.0	0.0	0.0
ENSMUSG00000051510	47.0	68.0	67.0	98.0
ENSMUSG00000051515	8.0	16.0	9.0	9.0
ENSMUSG00000051517	17.0	15.0	3.0	4.0
ENSMUSG00000051518	8.0	14.0	5.0	14.0
ENSMUSG00000051527	7.0	11.0	6.0	10.0
ENSMUSG00000051528	0.0	0.0	0.0	0.0
ENSMUSG00000051537	12.0	24.0	20.0	22.0
ENSMUSG00000051548	0.0	0.0	0.0	0.0
ENSMUSG00000051550	50.0	93.0	39.0	42.0
ENSMUSG00000051554	6.0	11.0	9.0	13.0
ENSMUSG00000051557	7.0	14.0	12.0	20.0
ENSMUSG00000051578	5.0	8.0	2.0	2.0
ENSMUSG00000051579	37.0	46.0	17.0	27.0
ENSMUSG00000051582	0.0	0.0	0.0	0.0
ENSMUSG00000051586	37.0	35.0	38.0	52.0
ENSMUSG00000051590	1.0	0.0	0.0	2.0
ENSMUSG00000051591	0.0	0.0	0.0	0.0
ENSMUSG00000051592	2.0	0.0	0.0	0.0
ENSMUSG00000051593	0.0	0.0	0.0	0.0
ENSMUSG00000051596	1.0	0.0	0.0	0.0
ENSMUSG00000051599	1.0	1.0	0.0	0.0
ENSMUSG00000051606	0.0	0.0	0.0	0.0
ENSMUSG00000051611	0.0	0.0	0.0	0.0
ENSMUSG00000051614	0.0	0.0	0.0	0.0
ENSMUSG00000051615	30.0	35.0	46.0	66.0
ENSMUSG00000051616	0.0	0.0	0.0	0.0
ENSMUSG00000051617	0.0	0.0	0.0	0.0
ENSMUSG00000051618	0.0	0.0	0.0	0.0
ENSMUSG00000051620	0.0	0.0	0.0	0.0
ENSMUSG00000051627	2.0	5.97	0.0	0.0
ENSMUSG00000051638	0.0	0.0	0.0	0.0
ENSMUSG00000051639	5.61	5.44	4.69	3.48
ENSMUSG00000051648	0.0	0.0	0.0	0.0
ENSMUSG00000051650	0.0	0.53	0.21	0.66
ENSMUSG00000051652	13.0	12.0	21.0	21.0
ENSMUSG00000051663	0.0	0.0	0.0	0.0
ENSMUSG00000051669	5.0	8.0	4.0	8.0
ENSMUSG00000051671	5.0	7.0	6.0	12.0
ENSMUSG00000051674	29.0	67.0	33.0	49.0
ENSMUSG00000051675	68.0	117.0	109.0	142.0
ENSMUSG00000051678	2.0	2.0	2.0	1.0
ENSMUSG00000051680	0.0	0.0	0.0	0.0
ENSMUSG00000051682	0.0	0.0	0.0	0.0
ENSMUSG00000051687	0.0	0.0	0.0	0.0
ENSMUSG00000051695	97.0	146.0	69.0	86.0
ENSMUSG00000051703	19.0	26.0	16.0	26.0
ENSMUSG00000051705	8.0	9.0	1.0	1.0
ENSMUSG00000051706	0.0	0.0	0.0	0.0
ENSMUSG00000051716	0.0	0.0	0.0	0.0
ENSMUSG00000051721	2.0	11.0	6.0	3.0
ENSMUSG00000051723	0.0	0.0	0.0	0.0
ENSMUSG00000051726	4.0	4.0	18.0	17.0
ENSMUSG00000051727	2.0	0.0	0.0	0.0
ENSMUSG00000051728	0.0	0.0	0.0	0.0
ENSMUSG00000051729	0.0	0.0	0.0	0.0
ENSMUSG00000051730	1.0	3.0	1.0	6.0
ENSMUSG00000051732	0.0	0.0	0.0	0.0
ENSMUSG00000051735	1.0	1.0	0.0	3.0
ENSMUSG00000051736	3.0	5.0	3.0	3.0
ENSMUSG00000051747	43.0	2.0	0.0	36.0
ENSMUSG00000051748	0.0	0.0	0.0	0.0
ENSMUSG00000051758	0.0	0.0	0.0	0.0
ENSMUSG00000051768	19.0	47.0	14.0	12.0
ENSMUSG00000051769	0.0	0.0	0.0	0.0
ENSMUSG00000051777	1.0	0.0	0.0	0.0
ENSMUSG00000051786	29.0	29.0	20.0	24.0
ENSMUSG00000051788	0.0	0.0	0.0	0.0
ENSMUSG00000051790	176.0	200.0	109.0	147.0
ENSMUSG00000051793	0.0	0.0	0.0	0.0
ENSMUSG00000051802	0.0	0.0	0.0	0.0
ENSMUSG00000051804	0.0	0.0	0.0	0.0
ENSMUSG00000051805	0.0	0.0	0.0	0.0
ENSMUSG00000051811	1.0	2.0	1.0	2.0
ENSMUSG00000051817	98.0	99.0	65.0	75.0
ENSMUSG00000051827	0.0	0.0	0.0	0.0
ENSMUSG00000051832	0.0	0.0	0.0	0.0
ENSMUSG00000051839	2.0	1.0	0.0	0.0
ENSMUSG00000051844	0.0	0.0	0.0	0.0
ENSMUSG00000051851	36.46	62.16	50.76	71.38
ENSMUSG00000051853	119.0	156.0	203.0	258.0
ENSMUSG00000051855	306.0	218.0	49.0	90.0
ENSMUSG00000051860	0.0	0.0	0.0	0.0
ENSMUSG00000051864	13.0	14.0	4.0	20.0
ENSMUSG00000051877	0.0	0.0	0.0	0.0
ENSMUSG00000051879	0.0	0.0	0.0	0.0
ENSMUSG00000051885	0.0	0.0	0.0	0.0
ENSMUSG00000051890	2.0	4.0	6.0	7.0
ENSMUSG00000051896	0.0	0.0	0.0	0.0
ENSMUSG00000051900	0.0	0.0	0.0	0.0
ENSMUSG00000051906	0.0	0.0	1.0	0.0
ENSMUSG00000051910	12.0	22.0	14.0	20.0
ENSMUSG00000051911	1.67	0.0	0.0	0.0
ENSMUSG00000051917	0.0	0.0	0.0	0.0
ENSMUSG00000051920	4.0	4.0	2.0	2.0
ENSMUSG00000051934	34.0	52.0	12.0	38.0
ENSMUSG00000051936	0.0	0.0	0.0	0.0
ENSMUSG00000051940	0.0	0.0	0.0	0.0
ENSMUSG00000051949	0.0	0.0	0.0	0.0
ENSMUSG00000051950	16.0	23.0	24.0	31.0
ENSMUSG00000051951	5.0	11.0	13.0	15.0
ENSMUSG00000051952	0.0	0.0	0.0	0.0
ENSMUSG00000051956	0.0	0.0	0.0	0.0
ENSMUSG00000051965	2.0	1.0	0.0	0.0
ENSMUSG00000051969	0.0	0.0	0.0	0.0
ENSMUSG00000051976	0.0	0.0	0.0	0.0
ENSMUSG00000051977	3.0	4.0	1.0	2.0
ENSMUSG00000051978	5.0	4.0	3.0	3.0
ENSMUSG00000051980	0.0	0.0	1.0	0.0
ENSMUSG00000051984	1.0	1.0	0.0	0.0
ENSMUSG00000051985	0.0	0.0	0.0	0.0
ENSMUSG00000051986	0.0	0.0	0.0	0.0
ENSMUSG00000051989	4.0	3.0	4.0	1.0
ENSMUSG00000051998	1.0	0.0	0.0	2.0
ENSMUSG00000052005	0.0	0.0	0.0	0.0
ENSMUSG00000052012	0.0	0.0	0.0	0.0
ENSMUSG00000052013	0.0	0.0	0.0	0.0
ENSMUSG00000052014	0.0	0.0	0.0	0.0
ENSMUSG00000052025	0.0	0.0	0.0	0.0
ENSMUSG00000052026	10.0	5.0	43.0	57.0
ENSMUSG00000052031	24.62	35.0	20.0	27.0
ENSMUSG00000052033	10.0	14.0	20.0	9.0
ENSMUSG00000052040	26.0	36.0	25.0	15.0
ENSMUSG00000052056	3.0	9.0	6.0	7.0
ENSMUSG00000052058	0.0	0.0	0.0	0.0
ENSMUSG00000052062	6.0	7.0	4.82	6.0
ENSMUSG00000052075	0.0	0.0	0.0	0.0
ENSMUSG00000052076	0.0	0.0	3.0	8.0
ENSMUSG00000052085	4.0	1.0	0.0	2.0
ENSMUSG00000052087	0.0	1.0	0.0	1.0
ENSMUSG00000052098	0.0	0.0	0.0	0.0
ENSMUSG00000052099	0.0	0.0	0.0	0.0
ENSMUSG00000052102	9.0	17.0	7.0	13.0
ENSMUSG00000052105	31.0	31.0	18.0	23.0
ENSMUSG00000052117	0.0	0.0	0.0	0.0
ENSMUSG00000052125	5.0	13.0	6.0	17.0
ENSMUSG00000052126	0.0	0.0	0.0	0.0
ENSMUSG00000052131	0.0	0.0	0.0	0.0
ENSMUSG00000052133	46.0	60.0	32.0	30.0
ENSMUSG00000052135	12.0	27.0	17.0	20.0
ENSMUSG00000052137	16.66	15.34	14.41	37.21
ENSMUSG00000052139	12.0	23.0	13.0	14.0
ENSMUSG00000052142	1.0	0.0	1.0	0.0
ENSMUSG00000052143	0.0	0.0	0.0	0.0
ENSMUSG00000052144	43.0	58.0	36.0	52.0
ENSMUSG00000052146	133.58	197.29	62.67	88.18
ENSMUSG00000052151	0.0	4.0	1.0	4.0
ENSMUSG00000052154	0.0	1.0	0.0	0.0
ENSMUSG00000052155	46.0	71.0	65.0	106.0
ENSMUSG00000052157	0.0	0.0	0.0	0.0
ENSMUSG00000052160	3.0	3.0	2.0	1.0
ENSMUSG00000052180	0.0	0.0	0.0	0.0
ENSMUSG00000052182	0.0	0.0	0.0	0.0
ENSMUSG00000052187	104.0	99.0	1.0	0.0
ENSMUSG00000052188	0.0	0.0	0.0	0.0
ENSMUSG00000052192	0.0	0.0	0.0	0.0
ENSMUSG00000052212	0.0	0.0	0.0	1.0
ENSMUSG00000052214	21.0	32.0	21.0	21.0
ENSMUSG00000052217	2.0	2.0	0.0	0.0
ENSMUSG00000052221	0.0	0.0	0.0	0.0
ENSMUSG00000052222	0.0	1.0	0.0	0.0
ENSMUSG00000052229	4.0	2.0	13.0	25.0
ENSMUSG00000052234	0.0	1.0	0.0	1.0
ENSMUSG00000052236	0.0	0.0	0.0	0.0
ENSMUSG00000052241	0.0	0.0	0.0	1.0
ENSMUSG00000052248	0.0	4.0	0.0	0.0
ENSMUSG00000052253	18.0	30.0	27.0	23.0
ENSMUSG00000052262	0.0	0.0	0.0	0.0
ENSMUSG00000052270	0.0	0.0	0.0	1.0
ENSMUSG00000052271	1.0	0.0	0.0	0.0
ENSMUSG00000052273	0.0	0.0	0.0	0.0
ENSMUSG00000052276	0.0	0.0	0.0	0.0
ENSMUSG00000052277	0.0	0.0	0.0	0.0
ENSMUSG00000052281	0.0	0.0	0.0	0.0
ENSMUSG00000052291	8.0	6.0	4.0	4.0
ENSMUSG00000052293	65.0	106.86	64.78	101.88
ENSMUSG00000052295	1.0	0.0	0.0	0.0
ENSMUSG00000052296	91.0	114.0	81.0	104.0
ENSMUSG00000052298	80.0	112.0	67.0	97.0
ENSMUSG00000052299	27.0	42.0	36.0	43.0
ENSMUSG00000052301	0.0	13.0	15.0	24.0
ENSMUSG00000052302	19.0	31.0	31.0	44.0
ENSMUSG00000052303	0.0	0.0	0.0	0.0
ENSMUSG00000052305	534.62	406.53	156.62	201.48
ENSMUSG00000052310	15.0	21.0	20.0	19.0
ENSMUSG00000052316	0.0	1.0	0.0	3.0
ENSMUSG00000052331	31.0	38.0	28.0	41.0
ENSMUSG00000052334	0.0	0.0	0.0	0.0
ENSMUSG00000052336	4.0	6.0	3.0	5.0
ENSMUSG00000052337	53.0	82.0	40.0	61.0
ENSMUSG00000052353	6.0	7.0	3.0	6.0
ENSMUSG00000052363	0.0	0.0	0.0	0.0
ENSMUSG00000052364	21.0	29.0	21.0	25.0
ENSMUSG00000052368	0.0	0.0	0.0	0.0
ENSMUSG00000052369	12.0	19.0	8.0	23.0
ENSMUSG00000052371	0.0	0.0	0.0	0.0
ENSMUSG00000052372	3.0	4.0	4.0	5.0
ENSMUSG00000052373	22.0	48.0	29.0	50.0
ENSMUSG00000052374	21.0	1.0	4.0	19.0
ENSMUSG00000052376	0.0	0.0	0.0	1.0
ENSMUSG00000052382	0.0	0.0	0.0	0.0
ENSMUSG00000052384	2.0	3.0	1.0	4.0
ENSMUSG00000052387	12.0	15.0	13.0	16.0
ENSMUSG00000052388	0.0	0.0	0.0	0.0
ENSMUSG00000052389	0.0	0.0	0.0	0.0
ENSMUSG00000052392	0.0	0.0	0.0	1.0
ENSMUSG00000052395	5.0	7.0	7.0	8.0
ENSMUSG00000052396	0.0	0.0	0.0	0.0
ENSMUSG00000052397	36.0	75.0	23.0	29.0
ENSMUSG00000052403	0.0	0.0	0.0	0.0
ENSMUSG00000052406	24.0	24.0	9.0	31.0
ENSMUSG00000052407	4.0	7.0	5.0	6.0
ENSMUSG00000052414	15.0	12.0	5.0	7.0
ENSMUSG00000052415	0.0	0.0	0.0	1.0
ENSMUSG00000052417	0.0	0.0	0.0	0.0
ENSMUSG00000052419	14.0	12.0	14.0	29.0
ENSMUSG00000052423	39.0	45.0	33.0	60.0
ENSMUSG00000052426	0.0	0.0	0.0	0.0
ENSMUSG00000052428	11.0	23.0	17.0	27.0
ENSMUSG00000052429	154.0	227.0	164.0	198.0
ENSMUSG00000052430	5.0	2.0	4.0	4.0
ENSMUSG00000052435	0.0	0.0	0.0	0.0
ENSMUSG00000052445	0.0	0.0	0.0	0.0
ENSMUSG00000052446	13.0	18.0	8.0	18.0
ENSMUSG00000052450	2.0	6.0	0.0	0.0
ENSMUSG00000052456	60.0	87.0	58.0	83.0
ENSMUSG00000052459	69.0	103.0	112.0	182.0
ENSMUSG00000052467	0.0	1.25	0.0	0.0
ENSMUSG00000052468	0.0	0.0	0.0	0.0
ENSMUSG00000052469	0.0	0.0	0.0	0.0
ENSMUSG00000052471	0.0	0.0	0.0	0.0
ENSMUSG00000052477	0.0	0.0	1.0	0.0
ENSMUSG00000052479	0.0	2.0	2.0	6.0
ENSMUSG00000052481	0.0	0.0	0.0	0.0
ENSMUSG00000052482	0.0	0.0	0.0	0.0
ENSMUSG00000052485	0.0	0.0	0.0	0.0
ENSMUSG00000052488	61.0	95.0	33.0	39.0
ENSMUSG00000052496	0.0	0.0	0.0	0.0
ENSMUSG00000052504	27.0	62.0	26.0	35.0
ENSMUSG00000052508	0.0	0.0	0.0	0.0
ENSMUSG00000052512	29.0	30.0	44.0	37.0
ENSMUSG00000052516	75.0	135.0	106.0	116.0
ENSMUSG00000052520	0.0	0.0	0.0	0.0
ENSMUSG00000052525	1.0	2.0	0.0	2.0
ENSMUSG00000052533	53.0	74.0	30.0	39.0
ENSMUSG00000052534	44.0	54.0	28.0	50.0
ENSMUSG00000052537	0.0	0.0	0.0	0.0
ENSMUSG00000052539	18.0	27.0	24.0	37.0
ENSMUSG00000052544	3.0	2.0	0.0	5.0
ENSMUSG00000052549	0.0	0.0	0.0	0.0
ENSMUSG00000052551	15.0	14.0	27.0	22.0
ENSMUSG00000052554	0.0	0.0	0.0	0.0
ENSMUSG00000052557	10.0	6.0	8.0	7.0
ENSMUSG00000052558	1.0	0.0	3.0	4.0
ENSMUSG00000052560	4.0	3.0	7.0	15.0
ENSMUSG00000052562	0.0	0.0	0.0	0.0
ENSMUSG00000052563	6.0	5.0	3.0	4.0
ENSMUSG00000052565	0.0	1.03	0.0	0.0
ENSMUSG00000052566	12.0	12.0	22.0	18.0
ENSMUSG00000052572	16.0	22.0	52.0	60.0
ENSMUSG00000052581	6.0	5.0	11.0	13.0
ENSMUSG00000052584	14.0	23.0	21.0	36.0
ENSMUSG00000052593	25.0	31.0	19.0	19.0
ENSMUSG00000052595	0.0	0.0	0.0	0.0
ENSMUSG00000052605	0.0	1.0	0.0	1.0
ENSMUSG00000052609	2.0	1.0	0.0	2.0
ENSMUSG00000052613	14.0	14.0	17.0	24.0
ENSMUSG00000052616	1.0	2.0	0.0	1.0
ENSMUSG00000052621	16.0	39.0	13.0	16.0
ENSMUSG00000052625	0.0	0.0	0.0	0.0
ENSMUSG00000052629	2.0	2.0	0.0	2.0
ENSMUSG00000052631	0.0	0.0	0.0	1.0
ENSMUSG00000052632	40.0	70.0	43.0	59.0
ENSMUSG00000052642	0.0	0.0	0.0	0.0
ENSMUSG00000052656	21.0	25.0	19.0	26.0
ENSMUSG00000052658	0.0	0.0	0.0	0.0
ENSMUSG00000052673	0.0	0.0	0.0	0.0
ENSMUSG00000052675	3.0	2.0	6.0	8.0
ENSMUSG00000052676	5.0	5.0	4.0	3.0
ENSMUSG00000052681	47.0	52.0	49.0	63.0
ENSMUSG00000052684	30.0	41.0	23.0	29.0
ENSMUSG00000052688	2.0	1.0	0.0	1.0
ENSMUSG00000052698	27.0	24.0	35.0	54.0
ENSMUSG00000052707	111.0	126.0	78.0	135.0
ENSMUSG00000052712	16.0	29.0	31.0	27.0
ENSMUSG00000052713	40.0	55.0	29.0	31.0
ENSMUSG00000052724	0.0	0.0	0.0	0.0
ENSMUSG00000052726	1.0	5.0	1.0	9.0
ENSMUSG00000052727	571.0	690.0	487.0	827.0
ENSMUSG00000052730	0.0	0.0	0.0	0.0
ENSMUSG00000052736	0.0	0.0	0.0	0.0
ENSMUSG00000052738	36.0	51.0	44.0	44.0
ENSMUSG00000052748	4.0	9.0	6.0	11.0
ENSMUSG00000052749	0.0	0.0	0.0	0.0
ENSMUSG00000052751	27.0	43.0	22.0	55.0
ENSMUSG00000052752	80.0	119.0	60.0	105.0
ENSMUSG00000052759	2.0	0.0	1.0	2.0
ENSMUSG00000052760	0.0	0.0	0.0	0.0
ENSMUSG00000052763	13.0	27.0	10.0	19.0
ENSMUSG00000052767	0.0	0.0	0.0	0.0
ENSMUSG00000052769	0.0	0.0	0.0	0.0
ENSMUSG00000052776	2.0	1.0	0.0	1.0
ENSMUSG00000052779	1.0	0.0	0.0	0.0
ENSMUSG00000052783	1.0	1.0	1.0	4.0
ENSMUSG00000052785	0.0	0.0	0.0	0.0
ENSMUSG00000052790	0.0	0.0	0.0	0.0
ENSMUSG00000052794	10.0	8.0	12.0	11.0
ENSMUSG00000052798	31.0	51.0	20.0	28.0
ENSMUSG00000052812	16.0	14.0	2.0	10.0
ENSMUSG00000052818	0.0	0.0	0.0	0.0
ENSMUSG00000052819	0.0	0.0	0.0	0.0
ENSMUSG00000052821	0.0	0.0	0.0	0.0
ENSMUSG00000052825	0.0	1.0	2.0	2.0
ENSMUSG00000052831	0.0	0.0	0.0	0.0
ENSMUSG00000052833	78.0	89.0	51.0	73.0
ENSMUSG00000052837	3.0	6.0	7.0	7.0
ENSMUSG00000052848	2.0	1.0	1.0	2.0
ENSMUSG00000052850	0.0	0.0	0.0	0.0
ENSMUSG00000052852	163.0	197.0	213.0	330.0
ENSMUSG00000052854	19.0	4.0	3.0	10.0
ENSMUSG00000052861	1.0	2.0	2.0	3.0
ENSMUSG00000052865	0.0	0.0	0.0	0.0
ENSMUSG00000052889	13.0	21.0	31.0	62.0
ENSMUSG00000052906	4.0	5.0	5.0	4.0
ENSMUSG00000052908	0.0	0.0	0.0	0.0
ENSMUSG00000052909	0.0	0.0	0.0	0.0
ENSMUSG00000052911	54.0	47.0	21.0	20.0
ENSMUSG00000052912	1.0	0.0	0.0	1.0
ENSMUSG00000052914	4.0	5.0	4.0	7.0
ENSMUSG00000052915	84.0	116.0	62.0	109.0
ENSMUSG00000052917	26.0	39.0	21.0	45.0
ENSMUSG00000052920	2.0	3.0	1.0	2.0
ENSMUSG00000052921	17.0	13.0	9.0	22.0
ENSMUSG00000052922	0.0	0.0	0.0	0.0
ENSMUSG00000052926	7.0	15.0	14.0	13.0
ENSMUSG00000052928	41.0	52.0	48.0	48.0
ENSMUSG00000052934	8.0	6.0	7.0	12.0
ENSMUSG00000052942	3.64	4.76	2.0	2.0
ENSMUSG00000052949	55.0	80.0	83.0	100.0
ENSMUSG00000052951	26.0	20.0	3.0	11.0
ENSMUSG00000052955	0.0	0.0	0.0	0.0
ENSMUSG00000052957	43.0	49.0	14.0	10.0
ENSMUSG00000052961	0.0	0.0	0.0	0.0
ENSMUSG00000052962	5.0	8.0	11.0	19.0
ENSMUSG00000052974	4.0	0.0	0.0	0.0
ENSMUSG00000052979	0.0	0.0	0.0	0.0
ENSMUSG00000052981	46.0	78.0	54.0	55.0
ENSMUSG00000052997	67.0	96.0	52.0	93.0
ENSMUSG00000053004	0.0	1.0	1.0	3.0
ENSMUSG00000053007	1.0	2.0	2.0	0.0
ENSMUSG00000053012	3.0	5.0	4.0	3.0
ENSMUSG00000053024	102.0	231.0	127.0	188.0
ENSMUSG00000053025	4.0	8.0	20.0	37.0
ENSMUSG00000053030	0.0	1.0	0.0	0.0
ENSMUSG00000053038	0.0	2.0	2.0	1.0
ENSMUSG00000053040	0.0	0.0	2.16	7.18
ENSMUSG00000053044	0.0	0.0	0.0	0.0
ENSMUSG00000053046	110.0	142.0	76.0	105.0
ENSMUSG00000053049	0.0	0.0	0.0	0.0
ENSMUSG00000053054	0.0	0.0	0.0	0.0
ENSMUSG00000053062	27.0	27.0	8.0	26.0
ENSMUSG00000053063	1.0	0.0	0.0	0.0
ENSMUSG00000053070	2.0	6.0	3.0	6.0
ENSMUSG00000053080	152.0	210.0	119.0	137.0
ENSMUSG00000053081	0.0	0.0	0.0	0.0
ENSMUSG00000053088	0.0	0.0	0.0	0.0
ENSMUSG00000053091	16.0	19.0	10.0	23.0
ENSMUSG00000053093	10.0	4.0	1.0	6.0
ENSMUSG00000053094	29.0	33.0	19.0	22.0
ENSMUSG00000053101	0.0	0.0	0.0	1.0
ENSMUSG00000053110	39.0	31.0	4.0	17.0
ENSMUSG00000053111	2.0	4.0	0.0	7.0
ENSMUSG00000053113	5.0	9.0	6.0	6.0
ENSMUSG00000053117	2.0	4.0	1.0	0.0
ENSMUSG00000053119	28.0	42.0	38.0	45.0
ENSMUSG00000053121	0.0	0.0	0.0	0.0
ENSMUSG00000053128	23.0	38.0	17.0	16.0
ENSMUSG00000053129	3.0	6.0	3.0	3.0
ENSMUSG00000053134	7.0	18.0	10.0	9.0
ENSMUSG00000053137	32.0	35.0	27.0	36.0
ENSMUSG00000053141	20.0	24.0	28.0	39.0
ENSMUSG00000053146	0.0	0.0	0.0	0.0
ENSMUSG00000053153	1.0	1.0	0.0	2.0
ENSMUSG00000053158	5.0	6.0	1.0	2.0
ENSMUSG00000053161	1.0	0.0	2.0	0.0
ENSMUSG00000053164	6.0	8.0	6.0	6.0
ENSMUSG00000053166	17.0	17.0	10.0	13.0
ENSMUSG00000053168	0.0	0.0	0.0	0.0
ENSMUSG00000053173	0.0	2.04	0.0	1.0
ENSMUSG00000053175	2.0	0.0	0.0	0.0
ENSMUSG00000053178	0.0	1.51	1.26	3.71
ENSMUSG00000053181	1.0	0.0	0.0	0.0
ENSMUSG00000053182	0.0	0.0	0.0	0.0
ENSMUSG00000053184	0.0	0.0	0.0	0.0
ENSMUSG00000053185	0.0	0.0	0.0	0.0
